leads_tempo_desde_evento_anterior_mean,leads_tempo_desde_evento_anterior_std,leads_tempo_desde_evento_anterior_75,leads_tempo_desde_evento_anterior_max,leads_score_midia_mean,leads_score_midia_std,leads_score_midia_min,leads_score_midia_25,leads_score_midia_50,leads_score_midia_75,leads_score_midia_max,leads_vg_mean,leads_vg_std,leads_vg_min,leads_vg_25,leads_vg_50,leads_vg_75,leads_vg_max,leads_m2_anuncio_mean,leads_m2_anuncio_std,leads_m2_anuncio_25,leads_m2_anuncio_50,leads_m2_anuncio_75,leads_m2_anuncio_max,leads_in_dorm_mean,leads_in_dorm_75,leads_in_dorm_max,leads_dl_area_total_mean,leads_dl_area_total_std,leads_dl_area_total_50,leads_dl_area_total_75,leads_dl_area_total_max,leads_in_garagens_totais_mean,leads_in_garagens_totais_25,leads_in_garagens_totais_50,leads_in_garagens_totais_75,leads_in_garagens_totais_max,leads_in_garagens_mean,leads_in_garagens_max,leads_evento_quinta,leads_opercao_locacao,leads_finalidade_residencial,leads_tipo_ocupacao_desocupado,leads_tipo_ocupacao_nao_informado,leads_tx_estado_count,leads_imobiliaria_count,leads_qtd_pesquisas,tempo_min_lead_ate_hj,tempo_max_lead_ate_hj
67.59,163.54,20.0,630.0,12156.2,12945.9,841.0,2503.0,7950.0,17174.0,32313.0,88116.67,216680.83,0.0,1000.0,1000.0,1400.0,750000.0,287.55,828.94,10.0,11.11111,15.55556,3073.7704918032787,0.17,0.0,3.0,89.87,77.02,90.0,108.0,270.0,1.22,1.0,1.0,1.0,4.0,0.06,1.0,3.0,15.0,18.0,11.0,6.0,1.0,4.0,22.0,1511.0,18.0
217.67,257.55,502.0,502.0,20898.67,10081.94,13209.0,13209.0,17174.0,32313.0,32313.0,500.0,707.11,0.0,0.0,1000.0,1000.0,1000.0,5.0,7.07,0.0,10.0,10.0,10.0,0.0,0.0,0.0,50.0,70.71,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,671.0,18.0
0.0,287.5870084593694,0.0,0.0,7.0,9489.073329383884,7.0,7.0,7.0,7.0,7.0,254000.0,1106351.192412627,254000.0,254000.0,254000.0,254000.0,254000.0,5501.41,26553.218435297436,5501.40784,5501.40784,5501.40784,5501.407840589127,2.0,2.0,2.0,46.17,0.0,46.17,46.17,46.17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,18.0,18.0
0.0,287.5870084593694,0.0,0.0,17174.0,9489.073329383884,17174.0,17174.0,17174.0,17174.0,17174.0,1700.0,1106351.192412627,1700.0,1700.0,1700.0,1700.0,1700.0,31.48,26553.218435297436,31.48148,31.48148,31.48148,31.48148148148148,2.0,2.0,2.0,54.0,0.0,54.0,54.0,54.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,18.0,18.0
39.0,55.15,78.0,78.0,10893.0,8882.68,4612.0,4612.0,17174.0,17174.0,17174.0,1500.0,848.53,900.0,900.0,2100.0,2100.0,2100.0,20.5,0.71,20.0,21.0,21.0,21.0,1.0,2.0,2.0,72.5,38.89,100.0,100.0,100.0,0.5,0.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,96.0,18.0
2.5,3.54,5.0,5.0,8590.5,12138.9,7.0,7.0,17174.0,17174.0,17174.0,465000.0,304055.92,250000.0,250000.0,680000.0,680000.0,680000.0,4565.08,1405.24,3571.42857,5558.73457,5558.73457,5558.734570424263,2.5,3.0,3.0,155.0,120.21,240.0,240.0,240.0,1.5,1.0,2.0,2.0,2.0,1.5,2.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,23.0,18.0
0.0,287.5870084593694,0.0,0.0,17174.0,9489.073329383884,17174.0,17174.0,17174.0,17174.0,17174.0,1100.0,1106351.192412627,1100.0,1100.0,1100.0,1100.0,1100.0,12.5,26553.218435297436,12.5,12.5,12.5,12.5,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,18.0,18.0
271.31,860.82,43.0,3130.0,8610.0,7779.79,1554.0,2503.0,13209.0,17174.0,17174.0,129828.89,161751.92,1550.0,1960.0,2200.0,250000.0,365000.0,1168.38,1381.99,19.87179,24.44444,2500.0,2920.0,0.67,0.0,3.0,188.67,264.58,90.0,300.0,750.0,1.78,1.0,1.0,2.0,5.0,0.33,2.0,5.0,5.0,9.0,1.0,5.0,1.0,5.0,13.0,3550.0,18.0
13.0,26.72,8.0,79.0,10645.67,8119.37,1554.0,1554.0,13209.0,17174.0,17174.0,34975.0,123771.11,1600.0,1600.0,1700.0,1750.0,465000.0,269.57,933.66,13.46154,24.28571,24.92212,3513.4114091424253,0.5,0.0,3.0,234.63,133.19,210.0,300.0,600.0,3.15,2.0,2.0,5.0,5.0,0.5,3.0,7.0,12.0,14.0,4.0,8.0,2.0,6.0,18.0,257.0,18.0
151.78,337.68,126.0,1414.0,9333.13,10172.43,2.0,4612.0,6446.0,13209.0,32313.0,521180.0,982066.78,0.0,4000.0,6000.0,990000.0,3000000.0,2991.51,6501.8,15.0,23.1003,4159.66387,20689.655172413797,0.3,0.0,3.0,318.53,311.27,268.62,500.0,1000.0,4.4,2.0,3.0,4.0,20.0,0.5,3.0,4.0,7.0,4.0,6.0,1.0,1.0,15.0,24.0,3517.0,18.0
578.75,699.41,1412.0,1412.0,2279.33,3008.39,517.0,517.0,568.0,5753.0,5753.0,639100.0,899298.4,3200.0,3200.0,1275000.0,1275000.0,1275000.0,5334.12,7482.43,43.24324,10625.0,10625.0,10625.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.5,1.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,2335.0,18.0
76.5,108.19,153.0,153.0,8587.0,12143.85,0.0,0.0,17174.0,17174.0,17174.0,2900.0,1106351.192412627,2900.0,2900.0,2900.0,2900.0,2900.0,24.17,26553.218435297436,24.16667,24.16667,24.16667,24.166666666666668,3.0,3.0,3.0,72.0,0.0,72.0,72.0,72.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,171.0,18.0
219.5,288.2,501.0,665.0,3458.67,3167.12,7.0,7.0,4138.0,6231.0,6231.0,454725.0,349217.08,199000.0,219900.0,450000.0,950000.0,950000.0,3733.51,1458.94,4065.77521,4627.90698,4656.86275,4656.862745098039,1.25,3.0,3.0,255.9,260.51,276.74,608.0,608.0,1.25,1.0,2.0,2.0,2.0,0.75,2.0,2.0,0.0,4.0,1.0,1.0,1.0,4.0,10.0,1337.0,18.0
173.67,298.21,518.0,518.0,7381.5,8241.33,1554.0,1554.0,13209.0,13209.0,13209.0,898333.33,591784.03,215000.0,215000.0,1240000.0,1240000.0,1240000.0,2755.56,2386.38,0.0,4133.33333,4133.33333,4133.333333333333,1.67,4.0,4.0,11919.33,7301.17,7704.0,20350.0,20350.0,4.33,4.0,4.0,5.0,5.0,3.0,5.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,3.0,539.0,18.0
8.0,13.86,24.0,24.0,17174.0,9489.073329383884,17174.0,17174.0,17174.0,17174.0,17174.0,373333.33,49074.77,345000.0,345000.0,345000.0,430000.0,430000.0,4952.38,41.24,4928.57143,4928.57143,5000.0,5000.0,2.0,3.0,3.0,28.67,49.65,0.0,86.0,86.0,1.67,1.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,3.0,43.0,18.0
0.0,287.5870084593694,0.0,0.0,13209.0,9489.073329383884,13209.0,13209.0,13209.0,13209.0,13209.0,650.0,1106351.192412627,650.0,650.0,650.0,650.0,650.0,14.44,26553.218435297436,14.44444,14.44444,14.44444,14.444444444444445,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,18.0,18.0
121.8,284.27,124.0,1209.0,9505.75,7042.67,1409.0,6231.0,13209.0,17174.0,17174.0,336550.0,1153688.53,0.0,3500.0,3750.0,4650.0,4000000.0,588.41,1914.22,28.84615,43.75,54.06977,6666.666666666667,0.42,0.0,3.0,132.0,151.05,91.0,130.0,600.0,1.42,1.0,1.0,2.0,4.0,0.25,2.0,3.0,10.0,12.0,6.0,3.0,1.0,9.0,20.0,2463.0,18.0
9.0,12.73,18.0,18.0,17174.0,9489.073329383884,17174.0,17174.0,17174.0,17174.0,17174.0,800.0,70.71,750.0,750.0,850.0,850.0,850.0,14.24,5.11,10.625,17.85714,17.85714,17.857142857142858,1.0,1.0,1.0,61.0,26.87,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,36.0,18.0
118.52,485.57,2.0,2475.0,12951.17,13435.48,1554.0,3714.0,13209.0,17174.0,37444.0,81322.61,205972.52,0.0,3500.0,4500.0,5000.0,650000.0,1141.64,2923.39,65.20119,72.16048,100.0,9701.492537313432,0.26,1.0,1.0,58.29,42.16,67.0,96.5,107.0,1.0,1.0,1.0,1.0,1.0,0.26,1.0,4.0,19.0,22.0,18.0,4.0,1.0,12.0,27.0,3231.0,18.0
10.0,17.32,30.0,30.0,16933.5,21749.9,1554.0,1554.0,32313.0,32313.0,32313.0,833.33,115.47,700.0,700.0,900.0,900.0,900.0,14.24,1.31,12.72727,15.0,15.0,15.0,0.67,2.0,2.0,40.0,34.64,60.0,60.0,60.0,0.33,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,3.0,1.0,1.0,3.0,49.0,18.0
181.13,305.25,185.0,834.0,8750.5,7840.27,7.0,4612.0,13209.0,17174.0,17174.0,363362.5,612147.52,3100.0,3800.0,7000.0,1350000.0,1350000.0,3412.47,5758.55,31.63265,47.87234,11842.10526,11842.105263157897,1.25,3.0,4.0,158.75,358.82,0.0,250.0,1020.0,2.33,2.0,2.0,2.0,4.0,0.75,2.0,4.0,5.0,7.0,3.0,1.0,1.0,9.0,15.0,2741.0,18.0
128.0,148.53,274.0,274.0,12045.33,5798.74,5753.0,5753.0,13209.0,17174.0,17174.0,34500.0,56724.69,1700.0,1700.0,1800.0,100000.0,100000.0,12.3,10.66,0.0,18.0,18.88889,18.88888888888889,0.33,1.0,1.0,265.33,173.51,250.0,446.0,446.0,3.0,0.0,1.0,8.0,8.0,2.67,8.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,4.0,531.0,18.0
0.0,287.5870084593694,0.0,0.0,4612.0,9489.073329383884,4612.0,4612.0,4612.0,4612.0,4612.0,155000.0,1106351.192412627,155000.0,155000.0,155000.0,155000.0,155000.0,3100.0,26553.218435297436,3100.0,3100.0,3100.0,3100.0,2.0,2.0,2.0,50.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,18.0,18.0
2.5,3.54,5.0,5.0,7381.5,8241.33,1554.0,1554.0,13209.0,13209.0,13209.0,975.0,247.49,800.0,800.0,1150.0,1150.0,1150.0,25.02,7.42,19.76773,30.26316,30.26316,30.26315789473684,2.0,2.0,2.0,64.24,33.61,88.0,88.0,88.0,0.5,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,23.0,18.0
0.0,287.5870084593694,0.0,0.0,5753.0,9489.073329383884,5753.0,5753.0,5753.0,5753.0,5753.0,2500.0,1106351.192412627,2500.0,2500.0,2500.0,2500.0,2500.0,62.5,26553.218435297436,62.5,62.5,62.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,18.0,18.0
0.0,287.5870084593694,0.0,0.0,319.0,9489.073329383884,319.0,319.0,319.0,319.0,319.0,0.0,1106351.192412627,0.0,0.0,0.0,0.0,0.0,0.0,26553.218435297436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4432298136645962,1.051831227243521,1.4574855429428144,1.8228742771471407,2.740415506532448,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,18.0
32.0,45.25,64.0,64.0,8384.0,9659.08,1554.0,1554.0,15214.0,15214.0,15214.0,3800.0,1106351.192412627,3800.0,3800.0,3800.0,3800.0,3800.0,80.85,26553.218435297436,80.85106,80.85106,80.85106,80.85106382978724,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,82.0,18.0
77.17,155.61,94.0,630.0,10445.5,6641.51,1554.0,9845.0,13209.0,17174.0,17174.0,108253.57,400573.19,0.0,650.0,900.0,2200.0,1500000.0,15.44,12.2,0.0,18.75,21.73913,41.66666666666666,0.21,0.0,3.0,69.21,88.98,35.0,60.0,276.0,0.14,0.0,0.0,0.0,2.0,0.14,2.0,4.0,12.0,10.0,4.0,10.0,1.0,6.0,18.0,1412.0,18.0
0.5,0.71,1.0,1.0,13209.0,9489.073329383884,13209.0,13209.0,13209.0,13209.0,13209.0,1300.0,0.0,1300.0,1300.0,1300.0,1300.0,1300.0,28.89,0.0,28.88889,28.88889,28.88889,28.88888888888889,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,19.0,18.0
0.0,0.0,0.0,0.0,17174.0,9489.073329383884,17174.0,17174.0,17174.0,17174.0,17174.0,2555.0,70.71,2505.0,2505.0,2605.0,2605.0,2605.0,26.81,5.42,22.98165,30.64706,30.64706,30.647058823529413,1.5,3.0,3.0,156.0,4.24,159.0,159.0,159.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,18.0,18.0
0.0,287.5870084593694,0.0,0.0,13209.0,9489.073329383884,13209.0,13209.0,13209.0,13209.0,13209.0,0.0,1106351.192412627,0.0,0.0,0.0,0.0,0.0,0.0,26553.218435297436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4432298136645962,1.051831227243521,1.4574855429428144,1.8228742771471407,2.740415506532448,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,18.0
74.48,254.45,5.0,1288.0,9372.93,12011.02,7.0,841.0,5753.0,13209.0,37444.0,466981.82,299197.19,0.0,350000.0,450000.0,640000.0,1400000.0,4351.88,2741.56,3818.18182,4838.70968,5798.61111,12013.97990388816,0.09,0.0,3.0,773.21,3453.01,175.0,253.0,20000.0,2.0,2.0,2.0,2.0,4.0,0.06,2.0,5.0,1.0,33.0,4.0,21.0,1.0,26.0,57.0,4206.0,18.0
0.0,287.5870084593694,0.0,0.0,7.0,9489.073329383884,7.0,7.0,7.0,7.0,7.0,252990.0,1106351.192412627,252990.0,252990.0,252990.0,252990.0,252990.0,6382.19,26553.218435297436,6382.18971,6382.18971,6382.18971,6382.189707366297,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,18.0,18.0
0.0,287.5870084593694,0.0,0.0,13209.0,9489.073329383884,13209.0,13209.0,13209.0,13209.0,13209.0,140000.0,1106351.192412627,140000.0,140000.0,140000.0,140000.0,140000.0,0.0,26553.218435297436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1465.0,0.0,1465.0,1465.0,1465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,18.0,18.0
146.71,294.5,45.0,931.0,8912.75,7480.74,1554.0,3714.0,13209.0,17174.0,17174.0,29988.46,102161.03,1300.0,1450.0,1600.0,1900.0,370000.0,510.37,1763.43,15.53398,25.0,27.85714,6379.310344827586,0.69,2.0,3.0,59.77,66.24,45.0,80.0,200.0,0.85,1.0,1.0,1.0,2.0,0.31,1.0,1.0,12.0,13.0,7.0,2.0,1.0,12.0,21.0,3106.0,18.0
44.75,126.17,1.0,357.0,22761.0,13508.57,13209.0,13209.0,32313.0,32313.0,32313.0,1683.33,353.08,1200.0,1500.0,1850.0,1850.0,2200.0,22.8,7.78,16.77548,24.44444,31.91489,31.91489361702128,0.33,0.0,2.0,103.17,44.57,125.0,125.0,150.0,1.0,1.0,1.0,1.0,1.0,0.17,1.0,2.0,5.0,6.0,3.0,2.0,1.0,2.0,8.0,378.0,18.0
0.5,0.71,1.0,1.0,1554.0,9489.073329383884,1554.0,1554.0,1554.0,1554.0,1554.0,390000.0,1106351.192412627,390000.0,390000.0,390000.0,390000.0,390000.0,0.0,26553.218435297436,0.0,0.0,0.0,0.0,2.0,2.0,2.0,77.0,0.0,77.0,77.0,77.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,19.0,18.0
0.0,287.5870084593694,0.0,0.0,7.0,9489.073329383884,7.0,7.0,7.0,7.0,7.0,330313.3207624817,1106351.192412627,107320.38058700648,149296.05113979947,248453.394005258,438731.0020882515,24786475.075949445,4588.920616252351,26553.218435297436,1096.791111412158,1761.9171716711928,2538.731695644454,148764.76917936187,1.0334823480259034,1.5611029872571547,2.1652391894714853,55343.18507207019,0.0,4865.251092350115,12936.91796246501,725500.7153331941,1.4432298136645962,1.051831227243521,1.4574855429428144,1.8228742771471407,2.740415506532448,0.7569396281595989,1.83288071861291,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,18.0
0.0,287.5870084593694,0.0,0.0,1554.0,9489.073329383884,1554.0,1554.0,1554.0,1554.0,1554.0,3000.0,1106351.192412627,3000.0,3000.0,3000.0,3000.0,3000.0,19.06,26553.218435297436,19.05972,19.05972,19.05972,19.05972045743329,0.0,0.0,0.0,137.5,0.0,137.5,137.5,137.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,18.0,18.0
1.33,1.51,3.0,3.0,9962.5,6306.32,3714.0,5753.0,13209.0,17174.0,17174.0,1071.5,716.13,0.0,1386.0,1400.0,1500.0,1500.0,14.72,11.49,13.58824,17.5,27.77778,27.77777777777778,1.5,3.0,3.0,93.75,82.6,150.0,175.0,175.0,1.5,1.0,2.0,2.0,2.0,1.25,2.0,2.0,2.0,4.0,3.0,1.0,1.0,5.0,6.0,26.0,18.0
0.0,287.5870084593694,0.0,0.0,841.0,9489.073329383884,841.0,841.0,841.0,841.0,841.0,330313.3207624817,1106351.192412627,107320.38058700648,149296.05113979947,248453.394005258,438731.0020882515,24786475.075949445,4588.920616252351,26553.218435297436,1096.791111412158,1761.9171716711928,2538.731695644454,148764.76917936187,1.0334823480259034,1.5611029872571547,2.1652391894714853,55343.18507207019,0.0,4865.251092350115,12936.91796246501,725500.7153331941,1.4432298136645962,1.051831227243521,1.4574855429428144,1.8228742771471407,2.740415506532448,0.7569396281595989,1.83288071861291,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,18.0
66.75,98.33,129.0,336.0,10021.8,13517.83,32.0,841.0,3714.0,13209.0,32313.0,9709.09,29947.13,0.0,650.0,800.0,800.0,100000.0,242.22,748.87,13.82979,19.04762,22.85714,2500.0,0.27,0.0,2.0,41.06,52.5,35.0,42.0,190.0,0.67,0.0,1.0,1.0,1.0,0.18,1.0,1.0,10.0,9.0,3.0,5.0,1.0,6.0,12.0,824.0,18.0
37.47,66.73,48.0,288.0,10659.43,11364.95,1.0,1554.0,5753.0,17174.0,32313.0,254960.77,120338.0,0.0,238900.0,275000.0,330000.0,399000.0,2554.39,2109.78,0.0,3428.21525,4230.76923,5700.0,1.23,3.0,3.0,89.41,64.63,96.0,125.0,280.0,1.52,1.0,2.0,2.0,3.0,0.58,2.0,11.0,0.0,25.0,9.0,6.0,1.0,19.0,34.0,1305.0,18.0
0.0,287.5870084593694,0.0,0.0,4612.0,9489.073329383884,4612.0,4612.0,4612.0,4612.0,4612.0,900.0,1106351.192412627,900.0,900.0,900.0,900.0,900.0,0.0,26553.218435297436,0.0,0.0,0.0,0.0,1.0,1.0,1.0,40.0,0.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,18.0,18.0
61.27,198.06,37.0,1310.0,18417.5,13672.96,4612.0,5753.0,17174.0,32313.0,37444.0,894023.08,211043.88,0.0,795000.0,889000.0,1090000.0,1200000.0,5944.94,2336.48,4623.11558,5673.75887,8117.64706,10753.623188405798,0.85,2.0,4.0,123.54,72.28,130.0,155.0,300.0,2.97,2.0,2.0,4.0,7.0,0.79,5.0,7.0,0.0,39.0,4.0,12.0,1.0,22.0,48.0,2973.0,18.0
4.5,6.36,9.0,9.0,5753.0,9489.073329383884,5753.0,5753.0,5753.0,5753.0,5753.0,2999000.01,0.01,2999000.0,2999000.0,2999000.01,2999000.01,2999000.01,5767.31,0.0,5767.30769,5767.30771,5767.30771,5767.307711538461,3.5,4.0,4.0,600.0,0.0,600.0,600.0,600.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,27.0,18.0
0.0,287.5870084593694,0.0,0.0,5753.0,9489.073329383884,5753.0,5753.0,5753.0,5753.0,5753.0,1400.0,1106351.192412627,1400.0,1400.0,1400.0,1400.0,1400.0,23.33,26553.218435297436,23.33333,23.33333,23.33333,23.33333333333333,2.0,2.0,2.0,160.0,0.0,160.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,18.0,18.0
68.27,161.12,30.0,524.0,10660.29,11364.01,7.0,1554.0,5753.0,17174.0,32313.0,181125.59,295203.99,0.0,1730.27,2200.0,260000.0,680000.0,2748.09,4427.56,15.55556,23.38203,4333.33333,10149.253731343284,2.22,3.0,3.0,41.44,40.76,60.0,72.0,100.0,1.0,0.0,1.0,2.0,2.0,0.78,2.0,5.0,4.0,8.0,3.0,3.0,1.0,9.0,11.0,773.0,18.0
181.82,403.29,170.0,1337.0,13011.33,11163.68,14.0,5753.0,13209.0,17174.0,32313.0,3435.71,2922.43,1800.0,1900.0,2550.0,2800.0,10000.0,22.31,11.52,20.0,22.5,30.0,36.66666666666666,1.29,2.0,2.0,123.43,46.86,100.0,172.0,175.0,1.14,0.0,1.0,2.0,3.0,1.0,3.0,1.0,7.0,6.0,3.0,4.0,1.0,10.0,11.0,2023.0,18.0
0.33,0.58,1.0,1.0,1554.0,9489.073329383884,1554.0,1554.0,1554.0,1554.0,1554.0,334466.67,286712.14,3400.0,3400.0,500000.0,500000.0,500000.0,5389.37,4633.49,39.08046,8064.51613,8064.51613,8064.516129032258,1.33,2.0,2.0,70.33,14.43,62.0,87.0,87.0,1.0,1.0,1.0,1.0,1.0,0.67,1.0,2.0,0.0,3.0,3.0,0.0,1.0,2.0,3.0,19.0,18.0
0.0,287.5870084593694,0.0,0.0,17174.0,9489.073329383884,17174.0,17174.0,17174.0,17174.0,17174.0,600.0,1106351.192412627,600.0,600.0,600.0,600.0,600.0,13.33,26553.218435297436,13.33333,13.33333,13.33333,13.333333333333334,2.0,2.0,2.0,65.0,0.0,65.0,65.0,65.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,18.0,18.0
5.31,441.76,0.0,39967.0,2693.89,6368.01,0.0,18.0,179.0,1741.0,37444.0,1224941.63,20663030.69,0.0,1.05698,337570.49965,888498.10889,2050000000.0,12032.22,497726.94,0.0,234.98482,6922.60083,65000000.0,0.07,0.0,7.0,12756.91,1500685.22,23.8833,136.74264,250000000.0,1.58,0.0,1.0,2.0,592.0,0.04,10.0,2589.0,4859.0,19366.0,20733.0,818.0,27.0,1609.0,33879.0,45410.0,18.0
88.91,243.03,30.0,1032.0,16827.0,11579.19,4612.0,13209.0,17174.0,32313.0,32313.0,47422.22,108176.05,0.0,850.0,1100.0,1200.0,330000.0,321.36,950.74,0.0,11.5942,15.0,3636.363636363637,0.22,0.0,3.0,94.22,80.5,80.0,150.0,320.0,1.35,1.0,1.0,1.0,6.0,0.17,2.0,5.0,13.0,18.0,5.0,10.0,1.0,10.0,23.0,2069.0,18.0
0.0,287.5870084593694,0.0,0.0,32313.0,9489.073329383884,32313.0,32313.0,32313.0,32313.0,32313.0,850.0,1106351.192412627,850.0,850.0,850.0,850.0,850.0,17.82,26553.218435297436,17.81971,17.81971,17.81971,17.81970649895178,2.0,2.0,2.0,160.0,0.0,160.0,160.0,160.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,18.0,18.0
0.0,287.5870084593694,0.0,0.0,13209.0,9489.073329383884,13209.0,13209.0,13209.0,13209.0,13209.0,950.0,1106351.192412627,950.0,950.0,950.0,950.0,950.0,23.75,26553.218435297436,23.75,23.75,23.75,23.75,1.0,1.0,1.0,40.0,0.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,18.0,18.0
139.2,417.14,14.0,1326.0,10385.5,6649.82,1554.0,9605.0,13209.0,17174.0,17174.0,103208.89,152093.52,1400.0,1890.0,2000.0,297500.0,320000.0,955.89,1411.27,18.34951,20.83333,2586.95652,3000.0,1.33,2.0,3.0,143.44,21.08,150.0,150.0,170.0,1.78,2.0,2.0,2.0,2.0,0.89,2.0,1.0,6.0,9.0,2.0,6.0,1.0,6.0,10.0,1413.0,18.0
0.0,287.5870084593694,0.0,0.0,6446.0,9489.073329383884,6446.0,6446.0,6446.0,6446.0,6446.0,639000.0,1106351.192412627,639000.0,639000.0,639000.0,639000.0,639000.0,2778.26,26553.218435297436,2778.26087,2778.26087,2778.26087,2778.260869565217,3.0,3.0,3.0,470.0,0.0,470.0,470.0,470.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,18.0,18.0
181.4,241.61,388.0,497.0,7915.25,6390.85,2503.0,5753.0,6231.0,17174.0,17174.0,320000.0,1106351.192412627,320000.0,320000.0,320000.0,320000.0,320000.0,5498.28,26553.218435297436,5498.28179,5498.28179,5498.28179,5498.28178694158,0.0,0.0,0.0,69.86,0.0,69.86,69.86,69.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,4.0,6.0,927.0,18.0
0.0,287.5870084593694,0.0,0.0,32313.0,9489.073329383884,32313.0,32313.0,32313.0,32313.0,32313.0,2777.78,1106351.192412627,2777.78,2777.78,2777.78,2777.78,2777.78,21.37,26553.218435297436,21.36754,21.36754,21.36754,21.367538461538462,3.0,3.0,3.0,250.0,0.0,250.0,250.0,250.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,18.0,18.0
